eb5da0c8-aa8f-4059-af63-973c6ef9095f|135bf900-c36a-4def-8c4f-d9417f08fe63|||||-20%*|0.2|%|-5.0|||||||1247909212|1247909212
269f5c13-c9a3-4ec7-bce8-5ae4cf874ce1|8c86c7cc-6c73-4e2a-8efb-426964872a19|||||-20%*|0.2|%|-10.0|||||||1248231969|1248231969
356db5ca-97c2-4b00-83e1-462250a5cbf6|801e9892-debc-4e34-bdbd-c45fabc716b5|||||-20%*|0.2|%|-5.0|||||||1248236791|1248236791
98267f1d-3819-47c8-b114-8e30986781bc|64f9917b-50c7-44cf-ac42-f143e5691f31|||||-20%*|0.2|%|-16.0|||||||1248252730|1248252730
b4e83782-996c-49ec-8fb3-1ba42cebb7e6|bed8c200-5cab-4c68-9640-18df47c863f5|||||-20%*|0.2|%|-24.0|||||||1248329429|1248329429
7ecbb7e3-6278-4b4c-a4f0-24a09a9de2ac|253cb71c-3366-41de-8aec-afa896a1d0fc|||||-20%*|0.2|%|-8.0|||||||1248334790|1248334790
c17d60ff-9b10-4e20-ba1e-c6a802f25c64|e0d9a50a-1f49-4c78-90dd-a127ca206016|||||-20%*|0.2|%|-37.0|||||||1248414880|1248414880
ceb44c46-cb70-452d-8616-e258e85e6f2e|cf709053-84c4-4b9e-956c-f5a5c1b93ba3|||||-20%*|0.2|%|-19.0|||||||1248420383|1248420383
73ebae87-94c6-45a5-a707-b1ddf9b51161|59230b5f-be49-44a7-a0f6-2cbe0a49db72|||||-20%*|0.2|%|-7.0|||||||1248430144|1248430144
1ccc7521-eadb-4d62-8e61-b8830a063fd5|010d3654-b427-48b1-998d-e1c21b0430f7|||||-10%*|0.1|%|-8.0|||||||1248505150|1248505150
16f5087e-7d0b-4c95-a8c5-93d84ff8c476|e66627b3-bf61-4428-a09a-670920036da7|||||-20%*|0.2|%|-8.0|||||||1248677344|1248677344
dcb6c8bc-d11b-4473-96d5-18fbeed90e36|07364e29-3891-44c6-a291-2b6873803be7|||||-20%*|0.2|%|-13.0|||||||1248751601|1248751601
f4b7558b-2ff6-4e2e-8d4f-648ae2e710e8|2192c4f5-9fd5-40b2-9dd1-9b264653ecf9|||||-20%*|0.2|%|-10.0|||||||1248757100|1248757100
4fc70fb9-a7ba-4ae7-93d2-cc2260024569|3f66f014-1ee6-40cc-a668-d6833897d9f4|||||-10%*|0.1|%|-60.0|||||||1248850085|1248850085
c865c4a6-3a58-4fbf-a3f5-d92c57212eda|f71bfc57-c2d5-4bfe-8c6e-5fbe41746d27|||||-20%*|0.2|%|-22.0|||||||1248855328|1248855328
56a65818-e0d6-473b-9ff1-a884d664e354|5f23d18d-4bf0-4331-9dc7-a65b818772ea|||||-10%*|0.1|%|-10.0|||||||1248867088|1248867088
3c2a2a25-8442-4504-b816-217dc7f82ae8|1377498e-607d-4b88-bf8f-c8a5208ad229|||||-20%*|0.2|%|-7.0|||||||1248868339|1248868339
e5eeec7f-7f5f-43ef-94fb-473c05737c07|aa9f50de-5fc2-4ed2-a583-15aacfa3dd19|||||-10%*|0.1|%|-10.0|||||||1248868706|1248868706
ee429a4a-7857-4c92-bb97-f5bb1970355c|bb12d2a8-548e-463d-9a0c-f6e7ac12428a|||||-20%*|0.2|%|-10.0|||||||1249044309|1249044309
88e5773b-31d2-44eb-afe7-ecd3facdd122|0bb5287e-92b7-4ad6-ba32-72daf9dd2cca|||||-10%*|0.1|%|-5.0|||||||1249209838|1249209838
6b849793-9fa9-4ff3-a938-e4dca641815f|3ac77c41-b90b-4447-b26e-7db03cb823cb|||||-20%*|0.2|%|-5.0|||||||1249272913|1249272913
22ee9e5e-1a86-41a4-b175-410a262527c5|74753ac2-a145-47ba-933f-1983d23c0c7c|||||-20%*|0.2|%|-5.0|||||||1249446223|1249446223
5a3d840e-4774-43a7-9fad-b310496c8b4a|f041c870-c55f-4733-8bcc-ffff70920245|||||-20%*|0.2|%|-10.0|||||||1249449654|1249449654
186020c6-4873-497f-b7b2-c0314e301ae0|c78d6776-7832-492e-94ef-aac9535273d0|||||-20%*|0.2|%|-14.0|||||||1249517087|1249517087
ea20ba4d-d28b-4a1e-90a6-7881198761a7|583218bf-dff3-4413-8fbe-683b83045f52|||||-20%*|0.2|%|-6.0|||||||1249619790|1249619790
3da3e5b4-53e2-446b-81a8-567db3724b9f|b3e58281-8a23-4baf-8ea9-d21e31cb37fa|||||-10%*|0.1|%|-7.0|||||||1249711734|1249711734
58519574-e8be-4646-89c4-f027723ab82b|d0177c06-9555-4b50-9619-7ccfe5a723f1|||||-20%*|0.2|%|-20.0|||||||1249778759|1249778759
0dd7fd0e-7f32-4618-935f-60cdb57cd48d|297a4bee-9475-4d94-9e93-a1721d329364|||||-20%*|0.2|%|-13.0|||||||1250035209|1250035209
37ed56f7-2f57-48c7-997b-b26d50bb82ee|4f910b74-8726-4655-a358-affdcf71b103|||||-20%*|0.2|%|-11.0|||||||1250035814|1250035814
3c90dbef-9cbb-4f3c-9744-46c57762097a|e04b1778-e841-427c-898a-9f807caa5b1d|||||-|50.0|$|-50.0|||||||1250059673|1250059673
d4493685-8391-4575-a5a3-035fcbaa0edd|cf60844a-649e-4d9a-acae-1cff03dc3308|||||-|50.0|$|-50.0|||||||1250061683|1250061683
90b94f38-9e36-4531-b449-95eab030e38c|b010638e-3922-4ee1-943b-3d14c514ed3c|||||-|50.0|$|-50.0|||||||1250063891|1250063891
5fee003b-f96c-435b-9f5d-d9aa6fab3055|36b3a76e-c342-4922-bc10-3f37f9941d23|||||-|50.0|$|-50.0|||||||1250065478|1250065478
d5f0b323-cc9a-407c-84b6-e4f5f4b03ab5|951ebb13-971c-49b9-b3d8-0a7f314eb635|||||-|50.0|$|-50.0|||||||1250067058|1250067058
60f34858-52f1-4a19-86f7-2829fb83fdd6|fd8cb588-b367-447b-b9dd-397482b505ed|||||-|50.0|$|-50.0|||||||1250067233|1250067233
57900d0c-4963-465a-b6a5-163e2fd11893|bf5c11a0-f2b2-48a7-8f1d-cb3439cb2e7a|||||-|50.0|$|-50.0|||||||1250068370|1250068370
9596b33d-bbbf-4e66-b65e-fbb76a272ca8|d0f4e32d-f5d8-4e7b-8c71-f62e28ca66d2|||||-|50.0|$|-50.0|||||||1250069990|1250069990
d9c893bd-f931-4ea7-bd8c-8a3f9db49173|9d71953f-6f7d-432a-b8a5-6328fb782794|||||-|50.0|$|-50.0|||||||1250070027|1250070027
be7e5f58-7971-47b4-abd0-70729a42a6b9|dec2c672-de46-427b-adc4-40dba7bfcc72|||||-|50.0|$|-50.0|||||||1250070142|1250070142
731fa14e-d28b-49dd-b712-f6bddf5845b4|35b57fd6-372b-4662-bcdf-605aa99d8795|||||-|50.0|$|-50.0|||||||1250071109|1250071109
874103b5-6d26-4847-8c26-03dc5e81cbea|d75bf283-a150-4745-b5dc-47d67e6182ad|||||-|50.0|$|-50.0|||||||1250071270|1250071270
756cb513-9133-4a50-b420-2ec93754b6a4|e809444f-8660-48a1-bb96-dcd50f6462ff|||||-|50.0|$|-50.0|||||||1250071298|1250071298
03bcf496-496e-4a83-aa5b-09987c34dd68|e518f175-8097-4056-9a2a-7930a832f63e|||||-|50.0|$|-50.0|||||||1250071382|1250071382
3ba524a0-d870-44e6-91ca-37664e1e2ac2|0d9ac51e-b027-432a-8113-ae51dc3b9ddc|||||-|50.0|$|-50.0|||||||1250071655|1250071655
c971a7d0-a6aa-4382-adeb-b8cfd11c4fc3|f48c498e-4ffa-4d90-9f53-fca237c02210|||||-|50.0|$|-50.0|||||||1250072016|1250072016
7ae29888-5ae2-4c82-8757-49f2a4861470|8a405899-b266-4ec0-a9d5-d927f0484155|||||-|50.0|$|-50.0|||||||1250072086|1250072086
52ea7c8e-809e-41cb-a19d-1829eac0d263|e5fe5a9c-438b-4d0b-a481-53a5aeea0b07|||||-|50.0|$|-50.0|||||||1250072198|1250072198
32384295-26f3-4786-9dc5-51c20fc49a89|46475489-6e85-42b8-9c13-c10eb14b6de6|||||-|50.0|$|-50.0|||||||1250072390|1250072390
e4362e3c-927a-4bde-ace9-7ebffa4cf3f2|de161087-09fe-4b9b-8f4e-5ce0e719bcb9|||||-|50.0|$|-50.0|||||||1250072467|1250072467
4a63d25f-bfa9-4fc2-aaef-d2ba11e91bc5|31034477-7ebb-4339-b155-f06f1a3a3e34|||||-|50.0|$|-50.0|||||||1250072484|1250072484
611a7191-5b1c-48c7-817d-0bb5b706210d|4086745b-b559-43fc-aa83-d6e398f0834f|||||-|50.0|$|-50.0|||||||1250072763|1250072763
8d39a84c-c7f9-4cc6-8120-3f45ef84b900|d79f5d1a-59e0-46d4-8b61-8bf1399d1e51|||||-|50.0|$|-50.0|||||||1250073167|1250073167
dcf8c265-bc60-41e8-b44f-e483143f572d|6dc99583-5bff-44e8-97c0-2d1bce6a924e|||||-|50.0|$|-50.0|||||||1250073441|1250073441
e3b7256f-1acd-48ab-b8d8-4667971cda84|08ec4f6b-9e0a-4168-b0b4-4ebfd8bc45f9|||||-|50.0|$|-50.0|||||||1250074183|1250074183
ee1ba595-d883-4e5e-adc4-e5bca1a1eb84|4b35ad83-e660-400f-9092-891f5e1f3d25|||||-|50.0|$|-50.0|||||||1250076491|1250076491
d59686d3-300f-481f-a882-1af73e791b39|3e3526b4-04a4-40ef-9d0a-ef68e41a0bd3|||||-|50.0|$|-50.0|||||||1250076751|1250076751
dc70b5ba-d2cb-4687-ba10-568bcdc6bbef|7334de71-afe0-4ffe-b3f9-2ac5ef3ad076|||||-|50.0|$|-50.0|||||||1250077197|1250077197
240760d2-472f-4fe8-9b4e-e8a0ccaa49f3|c2163704-4bd8-401f-b28b-bd10d22ed7ec|||||-|50.0|$|-50.0|||||||1250077311|1250077311
283b47ac-9235-428e-b297-d03088584e6b|db412448-bc5d-479d-a4c4-d15db59c4ab6|||||-|50.0|$|-50.0|||||||1250079013|1250079013
4cc0e065-bb6e-4ee5-a89d-86bbe409eb9b|c9dded11-6153-4d3b-8ea0-5f10602492c3|||||-|50.0|$|-50.0|||||||1250079418|1250079418
665b69a0-0abe-402b-ab97-a48d0e54cc7c|63993aa7-a1f8-4261-b680-0cf3eff3a535|||||-|50.0|$|-50.0|||||||1250079624|1250079624
e79f1fc6-8465-46a6-803b-abb9186b34c7|6844ee3e-9f69-46d1-938e-793d868418b1|||||-|50.0|$|-50.0|||||||1250083351|1250083351
534a6c19-1531-429e-85b0-6efeed31f02c|ab7e5c52-c02b-4eb9-ba2f-067323951f2e|||||-|50.0|$|-50.0|||||||1250122039|1250122039
8dcb8a27-4789-4c7d-b314-171b70eb3e76|321c9d06-7b76-4c05-982e-58c1de592b5e|||||-|50.0|$|-50.0|||||||1250123728|1250123728
312d8066-89e4-4727-a1b4-573d6cd96f64|018cf9a4-6d96-4c6e-af66-4c3810964d56|||||-|50.0|$|-50.0|||||||1250123902|1250123902
acf882fc-e6c8-47f8-b76c-a52397e67a93|bc2b0c12-209f-4418-9a64-0294db54df6f|||||-|50.0|$|-50.0|||||||1250125729|1250125729
3dd066c9-98ce-4201-bf14-80629c0f6253|cda013ee-c3f8-457f-afd5-13ea40351207|||||-|50.0|$|-50.0|||||||1250125813|1250125813
58e3a6b3-c1a7-40f0-954d-13adb56452b8|a26a6cec-425a-49bd-9422-c347eea25abc|||||-|50.0|$|-50.0|||||||1250126443|1250126443
1423f8f7-b30f-434d-8644-8d42a793c480|3b9efa13-a471-4cd0-993c-3f40a33ce242|||||-|50.0|$|-50.0|||||||1250127208|1250127208
3293fa63-8f44-4ccb-b490-75de1d36933c|d132d0cf-f632-45ea-9057-bcf0eee569ea|||||-|50.0|$|-50.0|||||||1250127611|1250127611
08e238ca-f9e9-4b0b-a966-5438096787ef|593ace8d-d354-4b9c-9601-7e8de32d4ad9|||||-|50.0|$|-50.0|||||||1250128753|1250128753
384bf56d-ba50-4716-acbd-429dc5cb6dc9|b3e22323-467e-4361-bbb7-d2bee23f337a|||||-|50.0|$|-50.0|||||||1250129364|1250129364
f1c8b740-01b1-4818-b590-f993c65f69f6|46465089-09d8-4d13-aaa0-6772041ba7d9|||||-|50.0|$|-50.0|||||||1250129429|1250129429
62c1d8f6-f8f7-4f78-91f4-fe9e8efe7920|1f1231fd-eb3f-4813-983b-6dce9ba9da08|||||-|50.0|$|-50.0|||||||1250130190|1250130190
a58d015b-38fb-44a6-8493-2fa5d1dc62a9|6cccb984-7191-46c8-bf75-668711362554|||||-|50.0|$|-50.0|||||||1250134944|1250134944
32863602-4adc-47dd-a46b-d79faeed9359|0330c485-b44e-47f4-ab29-ea28bc951950|||||-|50.0|$|-50.0|||||||1250141766|1250141766
26e3b4dd-5de3-4e28-97b6-ecd7ca3177d4|aea0c2fa-466b-4426-8ef2-8a3dcf5e9480|||||-|50.0|$|-50.0|||||||1250141986|1250141986
02f04dae-cdff-46ec-a40d-2b11a5fa2a89|541e9ac7-3602-4c87-ad9e-645bfa64f883|||||-|50.0|$|-50.0|||||||1250142210|1250142210
86bf818c-3b84-42e9-8187-6cb2fe07b541|682c2056-b903-4997-b5d7-f4032789ec61|||||-|50.0|$|-50.0|||||||1250144934|1250144934
d2185649-4f9e-48eb-ad9d-c41bcf3ed10c|0b1cbbda-6113-4b90-86c4-9e1e927f138f|||||-|50.0|$|-50.0|||||||1250144966|1250144966
d220c603-3fcc-4af4-9ad0-19703bd884a7|9115b786-c076-4831-b279-f81f65ea14f8|||||-|50.0|$|-50.0|||||||1250146046|1250146046
b9dd969d-6c6a-4678-9dd2-8df99eff6075|6c350639-e407-47f1-ab4b-53a0bc4bbae2|||||-|50.0|$|-50.0|||||||1250146416|1250146416
7ce1f8d4-3dc1-4b60-9210-66a9fd259863|d5753463-623f-46c8-8389-6b4997ad07e9|||||-|50.0|$|-50.0|||||||1250146428|1250146428
494f58da-5e14-4e91-9e2d-f7c400cf3484|f3301674-8f09-473b-bb44-345aedf17d78|||||-|50.0|$|-50.0|||||||1250149402|1250149402
dfb0f691-408a-40f4-9630-5a07cbd69cc3|dcc93a10-aace-4e67-b716-6e2bb5d1bf19|||||-20%*|0.2|%|-6.0|||||||1250154011|1250154011
e4d5a518-ec4d-44e3-98ab-9d34f72da8fb|1339e7dc-40a6-4028-9bf9-273b39930fb3|||||-|50.0|$|-50.0|||||||1250154313|1250154313
f7e50a2b-51bd-4ccb-913c-87bf5d48182f|80d043b6-0098-47ca-899c-022a7e9f55e6|||||-|50.0|$|-50.0|||||||1250154946|1250154946
4459735c-9695-421a-94b5-18a10f6849f3|e0b60a6e-96c3-447f-a7d4-ad4f6e641351|||||-|50.0|$|-50.0|||||||1250156774|1250156774
504fb220-cdb3-4035-aa55-9c33de91fe18|d0b2e777-503e-4ba4-950e-77210ee523b9|||||-|50.0|$|-50.0|||||||1250157290|1250157290
b0e810cf-900e-4641-b5ed-479909622335|127e51cd-23fa-42ef-bdd2-521ff40c3f5e|||||-|50.0|$|-50.0|||||||1250158102|1250158102
929375b8-f572-4469-8451-aa43eece0872|dbb47ca4-63cb-46e2-9584-3829ca93f42c|||||-|50.0|$|-50.0|||||||1250158297|1250158297
799915d9-6d32-4317-8593-96c97a8720e0|caeb6cf4-0e51-4ea2-8be1-9fedac2524a1|||||-|50.0|$|-50.0|||||||1250158518|1250158518
d49d3449-70bb-4a12-b0bb-d618390d7747|62cee87e-b170-448f-96b7-09e66740df80|||||-|50.0|$|-50.0|||||||1250159585|1250159585
34e3eb98-fd41-4c18-b2a5-b262b81f9aff|9d4a5e4d-1b19-4850-ab2c-290010984b0e|||||-|50.0|$|-50.0|||||||1250159833|1250159833
80bc8fec-89f1-47a3-8945-c27d819eb0ef|c1d96085-895a-49bd-8e74-c604bde3bd32|||||-|50.0|$|-50.0|||||||1250160210|1250160210
7ad7071d-4cb5-4214-aa88-f53da53c342a|ff64b666-acf2-48be-b936-91c8fb04c39a|||||-|50.0|$|-50.0|||||||1250160457|1250160457
8608d650-f3e5-406a-a0d2-2ea415a2bf7c|8d112449-c477-4f11-b122-f0454e79aee6|||||-|50.0|$|-50.0|||||||1250160964|1250160964
2330bc87-6c0b-427f-b868-a2bab34c280c|d8736806-8eee-4d9f-8a70-a893aa1d33b4|||||-|50.0|$|-50.0|||||||1250161014|1250161014
dbc72b05-eb5a-4d11-a57f-0a820bea206c|6c5a7996-86ab-4d75-af97-1f6fea610a9e|||||-|50.0|$|-50.0|||||||1250161276|1250161276
5d3950f9-855f-481f-a911-634adad2cac2|0a9e6055-c5e9-4e31-8552-744b007b3662|||||-|50.0|$|-50.0|||||||1250163484|1250163484
6c5718f5-7f80-49c5-a556-0423cd4dd8a4|ef8dec32-5a61-4bf6-9115-224c822eb34b|||||-|50.0|$|-50.0|||||||1250164627|1250164627
73962402-4f4a-4e68-b056-580aba30f621|cea0e895-2a61-44bb-915b-220625664d88|||||-|50.0|$|-50.0|||||||1250164633|1250164633
523726c0-30d5-4ebd-b0ac-1b1917071ed3|b3b9b8f1-02c7-4e27-a575-f25c2048a48e|||||-|50.0|$|-50.0|||||||1250165139|1250165139
5ba43f99-1224-49b7-aa34-eccf342fce65|d3db05bd-f5a1-40ca-bf58-3625755793db|||||-|50.0|$|-50.0|||||||1250165220|1250165220
ab84bec8-583c-496c-9a66-7db2ab73770c|e57103ba-17cc-4691-9b71-7b1b7984e03c|||||-|50.0|$|-50.0|||||||1250167727|1250167727
76a9e527-2486-488d-b8e5-3e9d1798d403|1ac2850a-130a-4327-a766-42b088153bda|||||-|50.0|$|-50.0|||||||1250169412|1250169412
ed40f495-46b0-4958-a5cc-1ff01efe6d4f|40205029-d887-4f87-9ad0-7128e5068243|||||-|50.0|$|-50.0|||||||1250169684|1250169684
6ddb27b9-0e9e-495f-872b-582863369902|5d110ba6-0f62-4d43-a771-ec79ea784a4b|||||-|50.0|$|-50.0|||||||1250170951|1250170951
18af8794-64dd-47bb-89f0-82ec1d986d56|237b229f-84b6-45de-9772-c153f6ddc210|||||-|50.0|$|-50.0|||||||1250171087|1250171087
ea1a3046-3cf6-40c7-9562-d2621b0bd47b|8d674289-b1ed-411b-b944-7106f73983dc|||||-|50.0|$|-50.0|||||||1250171752|1250171752
d5b622bb-577b-4036-8990-6bde5b2387ca|ed39279b-4651-4dee-b535-310f18488840|||||-|50.0|$|-50.0|||||||1250208205|1250208205
0591d1fe-0ff5-46fe-8548-ec1dc358ede5|b17e9eb6-c60f-4282-a26a-e45826846b2e|||||-|50.0|$|-50.0|||||||1250208623|1250208623
03bbb877-ca95-4b9e-8f63-7b1608752064|77970d7a-aab4-4d09-a79b-b28196add72e|||||-|50.0|$|-50.0|||||||1250209105|1250209105
dc0db24b-cbd5-4b40-8a0c-68f4f2b79504|a6368a71-0e5c-4971-8b5a-8501ed9e1769|||||-|50.0|$|-50.0|||||||1250209587|1250209587
f4042aa9-087a-4230-82b3-d34fe34802c9|0030dc63-2b41-4b7f-bc48-b3d51615442d|||||-20%*|0.2|%|-8.0|||||||1250209814|1250209814
ea04cace-b4ec-4845-88c3-73eb959107ee|052ecac7-5270-44db-9924-e182cf6cb7fb|||||-|50.0|$|-50.0|||||||1250209918|1250209918
8437eaa4-c0ac-4a2e-aecb-749c4862deea|fda19a92-100d-41ef-8f56-ff735d23ec30|||||-|50.0|$|-50.0|||||||1250210500|1250210500
6fdf97cc-8f37-4853-9027-d530b463ed2d|81da8462-17b4-4dc6-8fd8-5785f57bd111|||||-|50.0|$|-50.0|||||||1250211082|1250211082
16bd3444-21e5-40e3-adc8-b3a99f7cabb0|5f81c6b0-bbaa-4ff1-a9db-7e05b66e1d9c|||||-|50.0|$|-50.0|||||||1250213694|1250213694
3a7f3f73-63f1-455f-90da-a92924eaea59|63637c49-4bfb-4f1d-9e11-b8bca11b455e|||||-|50.0|$|-50.0|||||||1250215090|1250215090
9bb3b530-8bbe-487d-b9e0-e23edc16471d|8e40eddb-f5ef-48ad-aa4c-72155c5aeadb|||||-|50.0|$|-50.0|||||||1250215690|1250215690
38507389-0d0b-4a70-ac72-e9b047c18133|36b5ed8a-a9cb-42dc-bc8e-241195fad04a|||||-20%*|0.2|%|-7.0|||||||1250215965|1250215965
644c78d9-3f14-4c4a-a8a8-dbde5e144431|989f6b5c-f580-43d7-9aed-755cdd814b59|||||-|50.0|$|-50.0|||||||1250216622|1250216622
c58585b0-bfe7-4eb1-a2b6-3afaccc16570|d52bfbab-c90e-4ffd-85f7-6fc151b683df|||||-|50.0|$|-50.0|||||||1250221084|1250221084
f300f4b0-b8eb-4b7a-98a5-e9c18120d28c|a27f8ca6-c46e-4fd2-93a3-32909cc5a935|||||-|50.0|$|-50.0|||||||1250221340|1250221340
d2b5518c-1e95-41b8-8c07-6937dc7739c2|d1f1da27-bff1-4530-9eaf-12cb8df2f489|||||-|50.0|$|-50.0|||||||1250221530|1250221530
991ef5a9-62e1-46ff-b243-8cd1f69c1d31|42b90ab0-7620-4455-9235-8fc9eef238eb|||||-|50.0|$|-50.0|||||||1250224010|1250224010
c3e306a2-45ea-409b-8cd4-7b49c4156064|ef46e4d5-6a35-462e-80e1-4143edff0b90|||||-|50.0|$|-50.0|||||||1250224037|1250224037
ee0db346-c644-47b0-a561-088dab6fb77f|c69cdd35-95c5-41d5-95d0-0de99b41df99|||||-|50.0|$|-50.0|||||||1250224370|1250224370
c5126e95-2e91-4190-8644-57238f517c4d|cbc68b0b-8445-48b6-856c-b08c1ae7b162|||||-|50.0|$|-50.0|||||||1250230980|1250230980
37517df8-fb71-4743-8f51-3e05600f7989|e36c2fa6-951e-4c6e-9b13-39d8de438981|||||-|50.0|$|-50.0|||||||1250234139|1250234139
5922b4ca-3511-4af6-a7ae-a3b141997b55|eb05fa25-9b94-4062-a5c9-1faeb4f1b5ff|||||-|50.0|$|-50.0|||||||1250236549|1250236549
b9369dc0-7c92-4f60-877f-5ece36f20fc9|3be5f629-931e-4aaf-bd7a-47e7ba32f33c|||||-|50.0|$|-50.0|||||||1250236845|1250236845
c30623fc-7599-4a40-94aa-747f9f57c538|064ca39c-5486-42e9-91fc-425485e4221f|||||-|50.0|$|-50.0|||||||1250236923|1250236923
9f99f4a8-b051-4593-ac05-9ab5fe246f19|5a4760b0-b67e-423b-9f4a-f8b197a78196|||||-|50.0|$|-50.0|||||||1250239723|1250239723
ef8c07bd-52ab-46c2-9547-1fa626ac9ecd|7a790701-71bd-478a-9a36-004c0be94975|||||-|50.0|$|-50.0|||||||1250239821|1250239821
82bce75f-81ea-43d4-b4cf-04c3b93fa132|bd8a0b3c-3058-4050-936c-26d0d776717c|||||-|50.0|$|-50.0|||||||1250240761|1250240761
f4f4c378-979f-4054-a581-6170fa1b4ebd|ec2634fa-e766-4523-922a-9bed4e61655a|||||-|50.0|$|-50.0|||||||1250241138|1250241138
bd13cced-f95f-4f37-9a09-9fc2853cdbb3|087106cb-a1dd-438c-bc3c-cf463541a1a2|||||-|50.0|$|-50.0|||||||1250242384|1250242384
719ab7ea-0caa-4ff7-8fa5-7bd9afe1d3cb|ab3e25db-e46d-41e2-9580-e21e8fa8db5b|||||-|50.0|$|-50.0|||||||1250242496|1250242496
f4ce9e9b-57f1-4dba-943c-054344bc3a7c|4e163079-56cb-4e44-9625-bc70276e5488|||||-|50.0|$|-50.0|||||||1250242701|1250242701
56b160ef-675f-4dbe-b1b0-b3be69d69209|2dacece0-bfef-4d9a-8f22-13ce1e2a95aa|||||-|50.0|$|-50.0|||||||1250243073|1250243073
2116dbbf-8e98-4633-950c-0e8bacba9c3a|2d8e0920-4b52-45df-b490-669079763d38|||||-|50.0|$|-50.0|||||||1250243407|1250243407
6dec2512-0e92-4a9d-81ed-95a627817b7a|dae2d84b-9eb7-4062-9445-bdc0f5cf615e|||||-|50.0|$|-50.0|||||||1250243691|1250243691
ff65a59f-579d-4ea4-ba4c-792c1bc2bebd|644b6546-a620-47c1-a723-09eec92ab774|||||-|50.0|$|-50.0|||||||1250243753|1250243753
40468676-a556-4291-af8c-97af65ada4c4|5f46e3dc-147d-47a8-a0ec-8b3c6a56b5ba|||||-|50.0|$|-50.0|||||||1250244496|1250244496
5f89c563-58ad-4709-83a0-0251125601ef|475ab2bf-827d-47cf-834a-43c3365fe33a|||||-|50.0|$|-50.0|||||||1250245067|1250245067
36378fde-51d8-4feb-ae1d-79af41dcf6eb|3765ae0e-f072-46b0-8a2f-f5b50ef32e5a|||||-|50.0|$|-50.0|||||||1250245263|1250245263
