"Exchange Rates","匯率設定","Växlings Kurser"
"Code","貨幣名稱","Kod"
"Sign","貨幣符號","Signatur"
"Exchange Rate","匯率","Växlingskurs"
"Amount to Convert","外幣金額","Belopp att Växla"
"Converted Amount","轉換為本國幣金額","Växlat Belopp"
"Local Currency","本國貨幣","Lokal Valuta"
"Currency","外幣","Valuta"
"DEL","刪除","DEL"
"CLEAR","清空","RENSA"
"SAVE","儲存設定","SPARA"
,,
"departments.dtd:","departments.dtd:","departments.dtd:"
"Departments","產品部門","Avdelningar"
"Department Number:","部門代碼:","Avdelningsnummer:"
"Department Name:","部門名稱:","Avdelningsnamn:"
"Tax Rate:","稅別:","Moms Kurs:"
"Show on Menu:","顯示於前台:","Visa i Meny:"
"Sale Department","可單獨銷售:","Försäljningsavdelning:"
"Button Color:","按鈕顏色:","Knapp Färg:"
"Font Size:","文字大小:","Font Storlek:"
"Add","新增","Lägg till"
"Modify","修改","Modifiera"
"Delete","刪除","Tabort"
,,
"dialog.dtd:","dialog.dtd:","dialog.dtd:"
"User Prompt","資料輸入對話框",
"OK","完成","OK"
"CANCEL","取消","AVBRYT"
"HELP","幫助","HJÄLP"
"CLOSE","關閉","STÄNG"
"SAVE","儲存設定","SPARA"
"APPLY","套用","UTFÖR"
,,
"fecpos.dtd:","fecpos.dtd:","fecpos.dtd:"
"Name","名稱","Namn"
"Ok","完成","Ok"
"Cancel","取消","Avbryt"
"Add","新增","Lägg till"
"Modify","修改","Modifiera"
"Delete","刪除","Tabort"
"Data","資料","Data"
"Data 2","資料 2","Data 2"
"Sets","組合產品",
"Icon and Color","圖示與顏色","Ikoner och Färger"
"Price Levels","價格設定","Pris Nivåer"
"Link Groups","群組連結","Länka Grupper"
"Level","設定","Nivå"
"Price","價格","Pris"
"HALO","最高價格","HALO"
"LALO","最低價格","LALO"
"Loading ........","載入中………","Laddar ……."
,,
"funcpanelecrprefs.dtd:","funcpanelecrprefs.dtd:","funcpanelecrprefs.dtd:"
"Function Panel Configuration","功能面板設定","Konfigurera Funktionspanel"
"General","一般設定:","Allmänt"
"Rows:","行數:","Rader:"
"Columns:","列數:","Kolumner:"
"Horizontal spacing:","水平間距:","Horisontellt Radavstånd:"
"Vertical spacing","垂直間距:","Vertikalt Radavstånd:"
"Change size","套用","Ändra Storlek"
"Change orientation:","捲軸位置:","Ändra Placering:"
"Panel resizable?","面板大小可調整?",
"Wrap-around scrolling?","循環面板?",
"Hide when restricted?","功能被限制時隱藏?",
"Number of panels:","面板頁數:","Antal Paneler:"
"Set","套用","Verkställ"
"Start with panel:","起始頁面:",
"Set","套用","Verkställ"
"Page layout","頁面設定","Sid Layout"
"Page number:","頁碼:","Sid Nummer:"
"Page label:","自訂頁面名稱:","Sid Namn:"
"Set","套用","Verkställ"
"Reset","重設","Reset"
"Global page label:","預設頁面名稱:","Globalt Sid Namn:"
"Set","套用","Verkställ"
"Reset","重設","Reset"
"Set as default?","設為預設值?","Set som Default?"
"Set","套用","Verkställ"
"Use default?","使用預設值?","Använd som Standard?"
"Apply","套用","Använd"
"Selected cells","選擇功能按鍵:","Välj Celler"
"Merge","合併","Merge"
"Remove","移除","Tabort"
"Use standard?","使用標準功能按鍵?","Använd Standard?"
"Apply","套用","Använd"
"Size","字體大小","Storlek"
"Key Mapping","功能按鍵設定",
"Page number:","頁碼:","Sid Nummer:"
"Unlink All","移除所有連結","Frigör Alla"
"Selected button:","選擇功能按鍵:","Vald Knapp:"
"Linked to function:","連結功能至:","Länkad till Funktion:"
"Unlink","移除連結","Frigör"
"Function label:","功能標籤:","Funktions etikett:"
"Update","套用","Uppdatera"
"Reset","重設","Reset"
"Parameter:","參數值:","Parameter:"
"Update","套用","Uppdatera"
"Reset","重設","Reset"
"Link","連結","Länka"
"Global Key Mapping","固定功能鍵設定",
"Page number:","頁碼:","Sid Nummer:"
"Unlink All","移除所有連結","Frigör Alla"
"Selected button:","選擇功能按鍵:","Vald Knapp:"
"Linked to function:","連結功能至:","Länkad till Funktion:"
"Unlink","移除連結","Frigör"
"Function label:","功能標籤:","Funktions etikett:"
"Update","套用","Uppdatera"
"Reset","重設","Reset"
"Parameter:","參數值:","Parameter:"
"Update","套用","Uppdatera"
"Reset","重設","Reset"
"Link","連結","Länka"
"Save","儲存設定","Spara"
"Cancel","取消","Avbryt"
,,
"giftcard.dtd:","giftcard.dtd:","giftcard.dtd:"
"Payment By Gift Card","禮品卡付款","Betalt med Presentkort"
"CLEAR","清空","RENSA"
"DEL","刪除","DEL"
,,
"imagemanager.dtd:","imagemanager.dtd:","imagemanager.dtd:"
"Image Manager","圖像管理","Bild Manager"
"Image File:","圖檔:","Bild Fil:"
"name:","檔名:","Namn:"
"size:","檔案大小:","Storlek:"
"Import","匯入","Import"
"Export","匯出","Export"
"Delete","刪除","Tabort"
"Rename","重新命名","Döp om"
"Disk Usage Limit:","磁碟空間:","Disk Användningsbegränsning:"
"Total:","總計:","Total:"
"Used:","已使用:","Använt:"
"Files:","檔案數量:","Filer:"
"Import/Export:","匯入/匯出:","Import/Export:"
"total size:","總計大小:","Total Storlek:"
"total files:","總檔案數量:","Antal Filer:"
"status:","狀態:","Status:"
,,
"importexport.dtd:","importexport.dtd:","importexport.dtd:"
"Database Import / Export","資料匯入/匯出","Database Import / Export"
"Import","匯入","Import"
"Export","匯出","Export"
"Ok","完成","Ok"
"Cancel","取消","Avbryt"
"Add","新增","Lägg till"
"Modify","修改","Modifiera"
"Delete","刪除","Tabort"
,,
"jobs.dtd:","jobs.dtd:","jobs.dtd:"
"Job List","工作內容","Arbetslista"
"Job Name","工作名稱","Arbetsnamn"
"Add","新增","Lägg till"
"Modify","修改","Modifiera"
"Delete","刪除","Tabort"
,,
"licensecheck.dtd:","licensecheck.dtd:","licensecheck.dtd:"
"License check error. Please contact your agent or reseller for assistance.","產品序號錯誤. 請聯繫您的經銷商並尋求協助.","Licens kontroll error. Kontakta din återförsäljare för hjälp."
,,
"localekeyboard.dtd:","localekeyboard.dtd:","localekeyboard.dtd:"
"Locale and Keyboard Mapping","語系與鍵盤設定",
"Locale","語系",
"Keyboard Mapping","鍵盤設定",
,,
"messages.pot:","messages.pot:","messages.pot:"
"Add New ACL Group","新增權限群組","Lägg till Ny ACL Grupp"
"New ACL Group","新權限群組","Ny ACL Grupp"
"Group Name","群組名稱","Grupp Namn"
"ACL Group [%S] already exists; ACL group not added.","權限群組 [%S] 已存在; 權限群組未新增","ACL Grupp [%S] finns redan; ACL grupp inte tillagd."
"ACL Group [%S] added successfully","權限群組 [%S] 新增成功","ACL Grupp [%S] tillagd"
"An error occurred while adding ACL Group [%S]; the ACL group may not have been added successfully","新增權限群組 [%S] 時發生錯誤; 該權限群組並未新增成功","Ett fel uppstod vid tillägg av ACL Grupp [%S]; ACL gruppen har kanske inte lagts till ordentligt"
"The ACL group [%S] has been assigned to one or more users [%S] and cannot be removed.","權限群組 [%S] 已被一個或多個員工設定 [%S] 且無法刪除","ACL gruppen [%S] har tilldelats en eller flera användare [%S] och kan inte tas bort."
"confirm delete %S","確認已刪除 %S","Verifiera radera %S"
"Are you sure?","你確定嗎?","Är du säker?"
"ACL Group [%S] removed successfully","權限群組 [%S] 刪除成功","ACL Gruppen [%S] har tagits bort"
"An error occurred while removing ACL Group [%S]; the ACL group may not have been removed successfully","刪除權限群組 [%S] 時發生錯誤; 該權限群組並未刪除成功","Ett fel uppstod vid borttag av ACL Grupp [%S]; ACL gruppen har kanske inte tagits bort till ordentligt"
"ACL Group [%S] modified successfully","權限群組 [%S] 修改成功","ACL Gruppen [%S] modifierad"
"An error occurred while modifying ACL Group [%S]; the ACL group may not have been modified successfully","修改權限群組 [%S] 時發生錯誤; 該權限群組並未修改成功","Ett fel uppstod vid modifiering av ACL Gruppen [%S]; ACL gruppen har kanske inte modifierats ordentligt"
"OUT OF STOCK","已無庫存","SLUT I LAGER"
"Product May Be Out of Stock!","產品可能已無庫存","Produkten kan vara slut i lager!"
"STOCK LOW","庫存量低於安全庫存","LAGER LÅGT"
"Low Stock Threshold Reached!","庫存量已達安全庫存","Lågt lagervärde uppnått!"
"VERIFY AGE","確認年齡","VERIFIERA ÅLDER"
"Verify Customer Age for Purchase of [%S]!","請與客戶確認其年齡已達購買 [%S] 之法律規定","Verifiera köparens ålder vid köp av [%S]!"
"Verify Customer Age for Purchase of [%S]!","請與客戶確認其年齡已達購買 [%S] 之法律規定","Verifiera köparens ålder vid köp av [%S]!"
"SINGLE ITEM SALE","單一產品快速銷售","ENKEL ARTIKEL FÖRSÄLJNING"
"Product scan code not found [%S]","產品條碼 [%S] 不存在","Produktens scannerkod saknas [%S]"
"Not an open order; cannot modify","已結單或未開單; 禁止修改","Ej öppen order; kan inte ändra"
"Please select an item first","請先選擇一個品項","Välj artikel först"
"Cannot modify selected item [%S]","無法修改選取的品項 [%S]","Kan inte ändra vald artikel [%S]"
"Not authorized to modify condiment price","權限不足; 禁止修改調味價格","Ej rättighet att modifiera kondiment pris"
"Cannot modify; selected item [%S] has discount or surcharge applied","禁止修改; 選取的品項 [%S] 已套用折扣或附加費","Kan inte modifiera; vald artikel [%S] har rabatt eller extra avgift kopplad"
"Cannot modify; selected item [%S] has been subtotaled","禁止修改; 選取的品項 [%S] 已列入小計","Kan inte modifiera; vald artikel [%S] har subtotalats"
"Cannot modify; no price or quantity entered","禁止修改; 價格或數量未輸入","Kan inte modifiera; inget pris eller antal har valts"
"Cannot modify condiment; no price entered","禁止修改調味; 價格未輸入","Kan inte modifiera kondiment; inget pris valt"
"Quantity may not be less than 1","數量不得小於 1","Antal kan inte vara mindre än 1"
"Not an open order; cannot VOID","已結單或未開單; 禁止刪除","Ingen öppen order; kan inte RÄTTA"
"Cannot VOID the selected item [%S]\n ; It is not the last registered item","禁止刪除選取的品項 [%S] ; 該品項並非最後輸入之品項","Kan inte RÄTTA vald artikel [%S]\n ; Det är inte den senast registrerade artikeln"
"Cannot VOID an item that has been subtotaled","已列入小計之品項禁止刪除","Kan inte RÄTTA artiklar som har subtotalats"
"Please enter the discount amount","請輸入折扣金額","Mata in rabatt belopp"
"Please enter the discount percentage first","請先輸入折扣百分比","Mat in rabatt procenten först"
"Please enter the discount percentage","請輸入折扣百分比","Mata in rabatt procent"
"Not an open order; cannot add discount","已結單或未開單; 禁止新增折扣","Ingen öppen order; kan inte lägga till rabatt"
"Please select an item","請選擇一個品項","Välj en artikel"
"Not an open order; cannot add surcharge","已結單或未開單; 禁止新增附加費","Ingen öppen order; kan inte lägga till extra avgift"
"Pretax discount can only be registered against subtotals","稅前折扣只能在小計時列入",
"Discount has been already been registered on item [%S]","品項 [%S] 之折扣已計入","Rabatt har redan registrerats på artikeln [%S]"
"Surcharge has been already been registered on item [%S]","品項 [%S] 之附加費已計入","Extra avgift har redan registrerats på artikeln [%S]"
"Cannot modify an item that has been subtotaled","已列入小計之品項禁止修改","Kan inte modifiera en artikel som har subtotalats"
"Cannot register discount on return items","禁止退貨品項列入折扣","Kan inte registrera rabatt på returnerade artiklar"
"Cannot apply discount to [%S]\n ; It is not the last registered item","禁止提供折扣於選取的品項 [%S] ; 該品項並非最後輸入之品項","Kan inte läggat till rabatt på [%S]\n ; Det är inte den senast registrerade artikeln"
"Discount may not be added to [%S]","禁止提供折扣於 [%S]","Rabatt kan inte läggas till på [%S]"
"Please enter the discount amount or percentage","請輸入折扣金額或百分比","Mata in rabatt belopp eller procent"
"Please enter the surcharge amount first","請先輸入附加費金額","Mata in extra avgifts beloppet först"
"Please enter the surcharge percentage","請輸入附加費百分比","Mata in extra avgifts procenten"
"Pretax surcharge can only be registered against subtotals","稅前附加費只能在小計時列入",
"Cannot apply surcharge to [%S]\n ; It is not the last registered item","禁止套用附加費於選取的品項 [%S] ; 該品項並非最後輸入之品項","Kan inte lägga till extra avgift på [%S]\n ; Det är inte den senast registrerade artikeln"
"Surcharge may not be added to [%S]","禁止套用附加費於 [%S]","Extra avgift kan inte läggas till på [%S]"
"Not an open order; operation invalid","已結單或未開單; 操作無效","Ingen oppen order; funktionen ogiltig"
"Not an open order; cannot register House Bon","已結單或未開單; 禁止登錄贈送產品",
"House Bon may not be applied to [%S]","品項 [%S] 禁止登錄為贈送產品",
"The selected currency [%S] has not been configured","選取的幣別尚未設定","Valda valutan [%S] har inte konfigurerats"
"Please enter an amount first","請先輸入金額","Mata in ett värde först"
"Please configure the selected currency entry first [%S]","請先設定選取的幣別 [%S]",
"Credit Card Remark","信用卡註記","Kontokorts Notering"
"Payment","付款","Betalmedel"
"Card Type","卡別","Kort Typ"
"Card Remark","卡片註記","Kort Notering"
"Gift Card Remark","禮品卡註計","Presentkort Notering"
"Not an open order; cannot register payments","已結單或未開單; 禁止登錄付款金額","Ingen öppen order; kan inte registrera betalmedel"
"Not an open order; cannot shift tax","已結單或未開單; 禁止切換稅別","Ingen öppen order; kan inte ändra moms"
"This operation cannot be performed on [%S]","此作業禁止在品項 [%S] 上執行","Denna funktion kan inte utföras på [%S]"
"The tax status indicated does not exist [%S]","選取的稅別不存在",
"Not an open order; cannot add condiment","已結單或未開單; 禁止新增調味","Ingen öppen order; kan inte lägga till kondiment"
"Condiments may not be added to [%S]","禁止於品項 [%S] 新增調味","Kondiment kan inte läggas till på [%S]"
"Cannot add condiments to an item that has been subtotaled","已列入小計之品項禁止新增調味","Kan inte lägga till kondiment på artiklar som har subtotalats"
"Please void discount on item first","請先刪除該品項之折扣","Rätta rabatten på artikeln först"
"Please void surcharge on item first","請先刪除該品項之附加費","Rätta extra avgiften på artikeln först"
"No Condiment group associated with item [%S]","品項 [%S] 並未與任何調味群組連結","Ingen Kondiment grupp assosierad med artikeln [%S]"
"Not an open order; cannot add memo","已結單或未開單; 禁止新增備註","Ingen öppen order; kan inte lägga till memo"
"Add New Memo","新增備註","Lägg till Nytt Memo"
"Add Memo","新增備註","Lägg till Memo"
"Memo:","備註","Memo:"
"No open order to push","已結單或未開單",
"Order is not queued because it is empty","無任何品項故無法暫存","Ordern är köad därför att den är tom"
"Authentication failed! ; Please make sure the password is correct.","登入失敗! 請確認登入密碼是否正確.","Verifieringsfel! ; Kontrollera att lösenordet är rätt."
"Authentication failed! ; Please select a user","登入失敗! 請選擇使用者","Verifieringsfel! ; Välj användare"
"Please select a user first","請先選擇使用者","Välj användare först"
"Please enter the passcode","請輸入登入密碼","Mata in lösenord"
"Authentication Failed! ; Please make sure the passcode is correct","登入失敗! 請確認登入密碼是否正確","Verifieringsfel! ; Kontrollera att lösenordet är rätt."
"Please select a job first","請先選擇工作內容","Välj jobb först"
"Not clocked in yet","尚未打上班卡","Inte inloggad än"
"Add New Condiment Group","新增調味群組","Lägg till Ny Kondiment Grupp"
"New Condiment Group","新調味群組","Ny Kondiment Grupp"
"Condiment Group [%S] already exists.","調味群組 [%S] 已存在","Kondiment Gruppen [%S] finns redan"
"Condiment Group [%S] added successfully","新增調味群組成功","Kondiment Gruppen [%S] tillagd"
"An error occurred while adding Condiment Group [%S]\n ; The group may not have been added successfully","新增調味群組 [%S] 時發生錯誤; 該調味群組並未新增成功","Ett fel har uppstått vid tillägg av Kondiment Grupp [%S]\n ; Gruppen har kanske inte lagts till ordentligt"
"Condiment Group [%S] already exists","調味群組 [%S] 已存在","Kondiment Gruppen [%S] finns redan"
"Condiment Group [%S] modified successfully","調味群組 [%S] 修改成功","Kondiment Gruppen [%S] tillagd"
"An error occurred while modifying Condiment Group [%S]\n ; The group may not have been modified successfully","修改調味群組 [%S] 時發生錯誤; 該調味群組並未修改成功","Ett fel har uppstått vid modifiering av Kondiment Grupp [%S]\n ; Gruppen har kanske inte modifierats ordentligt"
"Condiment Group [%S] removed successfully","調味群組 [%S] 刪除成功","Kondiment Gruppen [%S] borttagen"
"An error occurred while removing Condiment Group [%S]\n ; The group may not have been removed successfully","刪除調味群組 [%S] 時發生錯誤; 該調味群組並未刪除成功","Ett fel har uppstått vid borttag av Kondiment Grupp [%S]\n ; Gruppen har kanske inte tagits bort ordentligt"
"Add New Condiment","新增調味種類","Lägg till Nytt Kondiment"
"New Condiment","新調味種類","Nytt Kondiment"
"Condiment Name","調味名稱","Kondiment Namn"
"Condiment Price","調味價格","Kondiment Pris"
"Condiment Price must be a number","調味價格必須為數字","Kondiment Pris måste vara siffror"
"Condiment [%S] already exists in this group","調味名稱 [%S] 已存在於本調味群組","Kondiment [%S] finns redan i denna grupp"
"Condiment [%S] added successfully","新增調味種類 [%S] 成功","Kondiment [%S] tillagt"
"An error occurred while adding Condiment [%S]\n ; The condiment may not have been added successfully","新增調味種類 [%S] 時發生錯誤; 該調味種類並未新增成功","Ett fel har uppstått vid tillägg av Kondiment [%S]\n ; Kondimentet har kanske inte lagts till ordentligt"
"Condiment [%S] modified successfully","修改調味種類 [%S] 成功","Kondiment [%S] modifierat"
"An error occurred while modifying Condiment [%S] ; The condiment may not have been modified successfully","修改調味種類 [%S] 時發生錯誤; 該調味種類並未修改成功","Ett fel har uppstått vid modifiering av Kondiment [%S] ; Kondimentet har kanske inte modifierats ordentligt"
"Condiment [%S] removed successfully","刪除調味種類 [%S] 成功","Kondiment [%S] borttaget"
"An error occurred while removing Condiment [%S]\n ; The condiment may not have been removed successfully","刪除調味種類 [%S] 時發生錯誤; 該調味種類並未刪除成功","Ett fel har uppstått vid borttag av Kondiment [%S]\n ; Kondimentet har kanske inte tagits bort ordentligt"
"Department Number must not be empty","部門代碼不得為空白","Avdelningsnummer kan inte vara tomt"
"Department Name must not be empty","部門名稱不得為空白","Avdelningsnamn kan inte vara tomt"
"Duplicate Department Number (%S); department not %S.","部門代碼 (%S) 已存在; 請輸入其他代碼","Kopiera Avdelningsnummer (%S); avdelningen är inte %S."
"Duplicate Department Name (%S); department not %S.","部門名稱 (%S) 已存在; 請輸入其他名稱","Kopiera Avdelningsnamn (%S); avdelningen är inte %S."
"Add New Department","新增產品部門","Lägg till Ny Avdelning"
"New Department","新產品部門","Ny Avdelning"
"Department Number","部門代碼","Avdelningsnummer"
"Department Name","部門名稱","Avdelningsnamn"
"Department [%S] added successfully","新增產品部門 [%S] 成功","Avdelning [%S] tillagt"
"An error occurred while adding Department [%S] ; The department may not have been added successfully","新增產品部門 [%S] 時發生錯誤; 該產品部門並未新增成功","Ett fel har uppstått vid tillägg av Avdelning [%S] ; Avdelningen har kanske inte lagts till  ordentligt"
"Department [%S] modified successfully","修改產品部門 [%S] 成功","Avdelningen [%S] modifierat"
"An error occurred while modifying Department [%S]\n ; The department may not have been modified successfully","修改產品部門 [%S] 時發生錯誤; 該產品部門並未修改成功","Ett fel har uppstått vid modifiering av Avdelning [%S]\n ; Avdelningen har kanske inte modifierats ordentligt"
"Department [%S] removed successfully","刪除產品部門 [%S] 成功","Avdelning [%S] borttagen"
"An error occurred while removing Department [%S]\n"" ; The department may not have been removed successfully","刪除產品部門 [%S] 時發生錯誤; 該產品部門並未刪除成功","Ett fel har uppstått vid borttag av Avdelning [%S]\n ; Avdelningen har kanske inte tagits bort ordentligt"
".name",".名稱",".namn"
".label",".標籤",".etikett"
".desc",".敘述",".beskrivning"
"export plu finish!","產品資料匯出完成!","export plu klart!"
"export data finish!","資料匯出完成!","export data klart!"
"Add New Job","新增工作內容","Lägg till Nytt Arbete"
"New Job","新工作內容","Nytt Arbete"
"Job Name","工作名稱","Arbets Namn"
"Duplicate job name [%S]; job not added.","工作名稱 [%S] 已存在; 無法新增","Kopiera arbets namn [%S]; arbete är inte tillagt"
"Job [%S] added successfully","新增工作內容 [%S] 成功","Arbete [%S] tillagt"
"Duplicate job name [%S]; job not modified.","工作名稱 [%S] 已存在; 無法修改","Kopiera arbets namn [%S]; arbete är inte modifierat"
"Job [%S] modified successfully","修改工作內容 [%S] 成功","Arbete [%S] modifierat"
"Job [%S] removed successfully","刪除工作內容 [%S] 成功","Arbete [%S] borttaget"
"logged in","登入","Inloggad"
"Failed to authenticate user","登入失敗","Fel vid verifiering av användare"
"Please enter passcode first","請先輸入登入密碼","Mata in lösenord först"
"Sign Off","登出","Logga ut"
"Discard items that have been registered?","刪除已輸入之交易?","Ta bort artiklar som har registrerats?"
"What do you want to do with the registered items?","您要如何處理已輸入之交易資料?","Vad vill du göra med den registrerade artikeln?"
"Queue","暫存","Köad"
"Discard","刪除","Ta bort"
"You have one or more queued orders. Discard them?","您有一筆或多筆暫存單. 是否刪除?","Du har en eller flera köade ordrar. Ta bort dom?"
"You have one or more queued orders. What do you want to do with them?","您有一筆或多筆暫存單. 請問您要如何處理?","Du har en eller flera köade ordrar. Vad vill du göra med dom?"
"Keep","保留","Behålla"
"confirm sign-off","確認登出","Verifiera logga ut"
"Are you ready to sign off?","您準備要登出嗎?","Är du redan utloggad?"
"Add New Product Group","新增產品群組","Lägg till Ny Produkt Grupp"
"New Product Group","新產品群組","Ny Produkt Grupp"
"Duplicate Product Group name [%S]; Product Group not added.","產品群組名稱 [%S] 已存在; 無法新增","Kopiera Produkt Grupp Namn [%S]; Produkt Gruppen är inte tillagt"
"Product Group [%S] added successfully","新增產品群組 [%S] 成功","Produkt Grupp [%S] tillagt"
"Duplicate Product Group name [%S]; Product group not modified.","產品群組名稱 [%S] 已存在; 無法修改","Kopiera Produkt Grupp Namn [%S]; Produkt Gruppen är inte modifierad"
"Product Group [%S] removed successfully","刪除產品群組 [%S] 成功","Produkt Grupp [%S] borttagen"
"Add New Product Set","新增組合產品",
"Product Set","組合產品",
"Product No.or Barcode","產品編號或產品條碼","Produkt Nr eller Streckkod"
"Quantity","數量","Antal"
"Product not found (%S).","產品 (%S) 不存在","Produkt finns inte (%S)."
"Product No. must not be empty.","產品編號不得為空白","Produkt Nr får inte var tomt."
"Product Name must not be empty.","產品名稱不得為空白","Produkt Namn får inte vara tomt."
"The Product No. [%S] already exists; product not added.","產品編號 [%S] 已存在; 無法新增","Produkt Nr [%S] finns redan; produkt inte tillagd."
"The Product Name [%S] already exists; product not added.","產品名稱 [%S] 已存在; 無法新增","Produkt Namn [%S] finns redan; produkt inte tillagd."
"The Product Name [%S] already exists; product not modified.","產品名稱 [%S] 已存在; 無法修改","Produkt Namn [%S] finns redan; produkt inte modifierad."
"Add New Product","新增產品","Lägg till Ny Produkt"
"New Product","新產品","Ny Produkt"
"Product No.","產品編號","Produkt Nr"
"Product Name","產品名稱","Produkt Namn"
"Product [%S] added successfully","新增產品 [%S] 成功","Produkt [%S] tillagd"
"An error occurred while adding Product [%S]; the product may not have been added successfully","新增產品 [%S] 時發生錯誤; 該產品並未新增成功","Ett fel har uppstått vid tillägg av Produkt [%S] ; Produkten har kanske inte lagts till  ordentligt"
"Product [%S] modified successfully","修改產品 [%S] 成功","Produkt [%S] modifierad"
"An error occurred while modifying Product [%S]\n ; The product may not have been modified successfully","修改產品 [%S] 時發生錯誤; 該產品並未修改成功","Ett fel har uppstått vid modifiering av Produkt [%S]\n ; Produkten har kanske inte modifierats ordentligt"
"Product [%S] removed successfully","刪除產品 [%S] 成功","Produkt [%S] borttagen"
"An error occurred while removing Product [%S]\n ; The product may not have been removed successfully","刪除產品 [%S] 時發生錯誤; 該產品並未刪除成功","Ett fel har uppstått vid borttag av Produkt [%S]\n ; Produkten har kanske inte tagits bort ordentligt"
"Product [%S] Not Found!","產品 [%S] 不存在","Produkt [%S] Finns inte!"
"Price Level changed from [%S] to [%S]","價格由設定 [%S] 變更為設定 [%S]","Pris Nivå ändrad från [%S] till [%S]"
"Default","預設","Standard"
"Default Price Level","預設價格設定","Std Pris Nivå"
"Schedule [%S - Price Level %S] added successfully","新增變價排程 [%S - 價格設定 %S] 成功","Schema [%S - Pris Nivå %S] tillagd"
"confirm remove %S - price level %S","確認刪除 %S - 價格設定 %S","bekräfta borttag %S - pris nivå %S"
"Schedule [%S - Price Level %S] removed successfully","刪除變價排程 [%S - 價格設定 %S] 成功","Schema [%S - Pris Nivå %S] borttagen"
"Stock level for [%S] modified successfully","修改產品 [%S] 庫存量成功","Lager nivå för [%S] modifierad"
"Product/Barcode Number (%S) not found!","產品編號/產品條碼 (%S) 不存在","Produkt/Streckkod Nummer [%S] finns inte!"
"Tax code must not be empty.","稅別代碼不得為空白","Moms kod får inte vara tomt."
"Tax name must not be empty.","稅別名稱不得為空白","Moms namn får inte vara tomt."
"Duplicate tax code [%S]; tax not added","稅別代碼 [%S] 已存在; 無法新增","Kopiera moms kod [%S]; moms inte tillagd"
"Duplicate tax name [%S]; tax not %S","稅別名稱 [%S] 已存在; 無法新增","Kopiera moms namn [%S]; moms inte %S"
"Add-On","外加稅","Add-On"
"Included","內含稅","Inkluderad"
"Combined","合併稅","Kombinerad"
"VAT & VAT","稅上稅","Moms & Moms"
"Add New Tax Status","新增稅別","Lägg till Ny Moms Status"
"New Tax Status","新稅別","Ny Moms Status"
"Tax Code","稅別代碼","Moms Kod"
"Tax Name","稅別名稱","Moms Namn"
"Tax [%S] added successfully","新增稅別 [%S] 成功","Moms [%S] tillagd"
"An error occurred while adding Tax [%S]; the tax may not have been added successfully","新增稅別 [%S] 時發生錯誤; 該稅別並未新增成功","Ett fel har uppstått vid tillägg av Moms [%S] ; Momsen har kanske inte lagts till  ordentligt"
"Tax [%S] removed successfully","刪除稅別 [%S] 成功","Moms [%S] borttagen"
