"Authentication Failed! ; Please make sure the passcode is correct","登入失敗! 請確認登入密碼是否正確","登入失败! 请确认登入密码是否正确"
"Please select a job first","請先選擇工作內容","请先选择工作内容"
"Not clocked in yet","尚未打上班卡","尚未打上班卡"
"Add New Condiment Group","新增調味群組","新增调味群组"
"New Condiment Group","新調味群組","新调味群组"
"Condiment Group [%S] already exists.","調味群組 [%S] 已存在","调味群组 [%S] 已存在"
"Condiment Group [%S] added successfully","新增調味群組成功","新增调味群组成功"
"An error occurred while adding Condiment Group [%S]\n ; The group may not have been added successfully","新增調味群組 [%S] 時發生錯誤; 該調味群組並未新增成功","新增调味群组 [%S] 时发生错误; 该调味群组并未新增成功"
"Condiment Group [%S] already exists","調味群組 [%S] 已存在","调味群组 [%S] 已存在"
"Condiment Group [%S] modified successfully","調味群組 [%S] 修改成功","调味群组 [%S] 修改成功"
"An error occurred while modifying Condiment Group [%S]\n ; The group may not have been modified successfully","修改調味群組 [%S] 時發生錯誤; 該調味群組並未修改成功","修改调味群组 [%S] 时发生错误; 该调味群组并未修改成功"
"Condiment Group [%S] removed successfully","調味群組 [%S] 刪除成功","调味群组 [%S] 删除成功"
"An error occurred while removing Condiment Group [%S]\n ; The group may not have been removed successfully","刪除調味群組 [%S] 時發生錯誤; 該調味群組並未刪除成功","删除调味群组 [%S] 时发生错误; 该调味群组并未删除成功"
"Add New Condiment","新增調味種類","新增调味种类"
"New Condiment","新調味種類","新调味种类"
"Condiment Name","調味名稱","调味名称"
"Condiment Price","調味價格","调味价格"
"Condiment Price must be a number","調味價格必須為數字","调味价格必须为数字"
"Condiment [%S] already exists in this group","調味名稱 [%S] 已存在於本調味群組","调味名称 [%S] 已存在于本调味群组"
"Condiment [%S] added successfully","新增調味種類 [%S] 成功","新增调味种类 [%S] 成功"
"An error occurred while adding Condiment [%S]\n ; The condiment may not have been added successfully","新增調味種類 [%S] 時發生錯誤; 該調味種類並未新增成功","新增调味种类 [%S] 时发生错误; 该调味种类并未新增成功"
"Condiment [%S] modified successfully","修改調味種類 [%S] 成功","修改调味种类 [%S] 成功"
"An error occurred while modifying Condiment [%S] ; The condiment may not have been modified successfully","修改調味種類 [%S] 時發生錯誤; 該調味種類並未修改成功","修改调味种类 [%S] 时发生错误; 该调味种类并未修改成功"
"Condiment [%S] removed successfully","刪除調味種類 [%S] 成功","删除调味种类 [%S] 成功"
"An error occurred while removing Condiment [%S]\n ; The condiment may not have been removed successfully","刪除調味種類 [%S] 時發生錯誤; 該調味種類並未刪除成功","删除调味种类 [%S] 时发生错误; 该调味种类并未删除成功"
"Department Number must not be empty","部門代碼不得為空白","部门代码不得为空白"
"Department Name must not be empty","部門名稱不得為空白","部门名称不得为空白"
"Duplicate Department Number (%S); department not %S.","部門代碼 (%S) 已存在; 請輸入其他代碼","部门代码 (%S) 已存在; 请输入其它代码"
"Duplicate Department Name (%S); department not %S.","部門名稱 (%S) 已存在; 請輸入其他名稱","部门名称 (%S) 已存在; 请输入其它名称"
"Add New Department","新增產品部門","新增产品部门"
"New Department","新產品部門","新产品部门"
"Department Number","部門代碼","部门代码"
"Department Name","部門名稱","部门名称"
"Department [%S] added successfully","新增產品部門 [%S] 成功","新增产品部门 [%S] 成功"
"An error occurred while adding Department [%S] ; The department may not have been added successfully","新增產品部門 [%S] 時發生錯誤; 該產品部門並未新增成功","新增产品部门 [%S] 时发生错误; 该产品部门并未新增成功"
"Department [%S] modified successfully","修改產品部門 [%S] 成功","修改产品部门 [%S] 成功"
"An error occurred while modifying Department [%S]\n ; The department may not have been modified successfully","修改產品部門 [%S] 時發生錯誤; 該產品部門並未修改成功","修改产品部门 [%S] 时发生错误; 该产品部门并未修改成功"
"Department [%S] removed successfully","刪除產品部門 [%S] 成功","删除产品部门 [%S] 成功"
"An error occurred while removing Department [%S]\n"" ; The department may not have been removed successfully","刪除產品部門 [%S] 時發生錯誤; 該產品部門並未刪除成功","删除产品部门 [%S] 时发生错误; 该产品部门并未删除成功"
".name",".名稱",".名称"
".label",".標籤",".标签"
".desc",".敘述",".叙述"
"export plu finish!","產品資料匯出完成!","产品数据汇出完成!"
"export data finish!","資料匯出完成!","数据汇出完成!"
"Add New Job","新增工作內容","新增工作内容"
"New Job","新工作內容","新工作内容"
"Job Name","工作名稱","工作名称"
"Duplicate job name [%S]; job not added.","工作名稱 [%S] 已存在; 無法新增","工作名称 [%S] 已存在; 无法新增"
"Job [%S] added successfully","新增工作內容 [%S] 成功","新增工作内容 [%S] 成功"
"Duplicate job name [%S]; job not modified.","工作名稱 [%S] 已存在; 無法修改","工作名称 [%S] 已存在; 无法修改"
"Job [%S] modified successfully","修改工作內容 [%S] 成功","修改工作内容 [%S] 成功"
"Job [%S] removed successfully","刪除工作內容 [%S] 成功","删除工作内容 [%S] 成功"
"logged in","登入","登入"
"Failed to authenticate user","登入失敗","登入失败"
"Please enter passcode first","請先輸入登入密碼","请先输入登入密码"
"Sign Off","登出","注销"
"Discard items that have been registered?","刪除已輸入之交易?","删除已输入之交易?"
"What do you want to do with the registered items?","您要如何處理已輸入之交易資料?","您要如何处理已输入之交易数据?"
"Queue","暫存","暂存"
"Discard","刪除","删除"
"You have one or more queued orders. Discard them?","您有一筆或多筆暫存單. 是否刪除?","您有一笔或多笔暂存单. 是否删除?"
"You have one or more queued orders. What do you want to do with them?","您有一筆或多筆暫存單. 請問您要如何處理?","您有一笔或多笔暂存单. 请问您要如何处理?"
"Keep","保留","保留"
"confirm sign-off","確認登出","确认注销"
"Are you ready to sign off?","您準備要登出嗎?","您准备要注销吗?"
"Add New Product Group","新增產品群組","新增产品群组"
"New Product Group","新產品群組","新产品群组"
"Duplicate Product Group name [%S]; Product Group not added.","產品群組名稱 [%S] 已存在; 無法新增","产品群组名称 [%S] 已存在; 无法新增"
"Product Group [%S] added successfully","新增產品群組 [%S] 成功","新增产品群组 [%S] 成功"
"Duplicate Product Group name [%S]; Product group not modified.","產品群組名稱 [%S] 已存在; 無法修改","产品群组名称 [%S] 已存在; 无法修改"
"Product Group [%S] removed successfully","刪除產品群組 [%S] 成功","删除产品群组 [%S] 成功"
"Add New Product Set","新增組合產品","新增组合产品"
"Product Set","組合產品","组合产品"
"Product No.or Barcode","產品編號或產品條碼","产品编号或产品条形码"
"Quantity","數量","数量"
"Product not found (%S).","產品 (%S) 不存在","产品 (%S) 不存在"
"Product No. must not be empty.","產品編號不得為空白","产品编号不得为空白"
"Product Name must not be empty.","產品名稱不得為空白","产品名称不得为空白"
"The Product No. [%S] already exists; product not added.","產品編號 [%S] 已存在; 無法新增","产品编号 [%S] 已存在; 无法新增"
"The Product Name [%S] already exists; product not added.","產品名稱 [%S] 已存在; 無法新增","产品名称 [%S] 已存在; 无法新增"
"The Product Name [%S] already exists; product not modified.","產品名稱 [%S] 已存在; 無法修改","产品名称 [%S] 已存在; 无法修改"
"Add New Product","新增產品","新增产品"
"New Product","新產品","新产品"
"Product No.","產品編號","产品编号"
"Product Name","產品名稱","产品名称"
"Product [%S] added successfully","新增產品 [%S] 成功","新增产品 [%S] 成功"
"An error occurred while adding Product [%S]; the product may not have been added successfully","新增產品 [%S] 時發生錯誤; 該產品並未新增成功","新增产品 [%S] 时发生错误; 该产品并未新增成功"
"Product [%S] modified successfully","修改產品 [%S] 成功","修改产品 [%S] 成功"
"An error occurred while modifying Product [%S]\n ; The product may not have been modified successfully","修改產品 [%S] 時發生錯誤; 該產品並未修改成功","修改产品 [%S] 时发生错误; 该产品并未修改成功"
"Product [%S] removed successfully","刪除產品 [%S] 成功","删除产品 [%S] 成功"
"An error occurred while removing Product [%S]\n ; The product may not have been removed successfully","刪除產品 [%S] 時發生錯誤; 該產品並未刪除成功","删除产品 [%S] 时发生错误; 该产品并未删除成功"
"Product [%S] Not Found!","產品 [%S] 不存在","产品 [%S] 不存在"
"Price Level changed from [%S] to [%S]","價格由設定 [%S] 變更為設定 [%S]","价格由设定 [%S] 变更为设定 [%S]"
"Default","預設","预设"
"Default Price Level","預設價格設定","预设价格设定"
"Schedule [%S - Price Level %S] added successfully","新增變價排程 [%S - 價格設定 %S] 成功","新增变价排程 [%S - 价格设定 %S] 成功"
"confirm remove %S - price level %S","確認刪除 %S - 價格設定 %S","确认删除 %S - 价格设定 %S"
"Schedule [%S - Price Level %S] removed successfully","刪除變價排程 [%S - 價格設定 %S] 成功","删除变价排程 [%S - 价格设定 %S] 成功"
"Stock level for [%S] modified successfully","修改產品 [%S] 庫存量成功","修改产品 [%S] 库存量成功"
"Product/Barcode Number (%S) not found!","產品編號/產品條碼 (%S) 不存在","产品编号/产品条形码 (%S) 不存在"
"Tax code must not be empty.","稅別代碼不得為空白","税别代码不得为空白"
"Tax name must not be empty.","稅別名稱不得為空白","税别名称不得为空白"
"Duplicate tax code [%S]; tax not added","稅別代碼 [%S] 已存在; 無法新增","税别代码 [%S] 已存在; 无法新增"
"Duplicate tax name [%S]; tax not %S","稅別名稱 [%S] 已存在; 無法新增","税别名称 [%S] 已存在; 无法新增"
"Add-On","外加稅","外加税"
"Included","內含稅","内含税"
"Combined","合併稅","合并税"
"VAT & VAT","稅上稅","税上税"
"Add New Tax Status","新增稅別","新增税别"
"New Tax Status","新稅別","新税别"
"Tax Code","稅別代碼","税别代码"
"Tax Name","稅別名稱","税别名称"
"Tax [%S] added successfully","新增稅別 [%S] 成功","新增税别 [%S] 成功"
"An error occurred while adding Tax [%S]; the tax may not have been added successfully","新增稅別 [%S] 時發生錯誤; 該稅別並未新增成功","新增税别 [%S] 时发生错误; 该税别并未新增成功"
"Tax [%S] removed successfully","刪除稅別 [%S] 成功","删除税别 [%S] 成功"
"An error occurred while removing Tax [%S]; the tax may not have been removed successfully","刪除稅別 [%S] 時發生錯誤; 該稅別並未刪除成功","删除税别 [%S] 时发生错误; 该税别并未删除成功"
"Tax [%S] modified successfully","修改稅別 [%S] 成功","修改税别 [%S] 成功"
"Test","測試","测试"
"Add New Employee","新增員工","新增员工"
"New Employee","新員工","新员工"
"Name","員工姓名/代號","员工姓名/代号"
"Password","登入密碼","登入密码"
"Duplicate user name [%S]; user not added.","員工姓名/代號 [%S] 已存在; 無法新增","员工姓名/代号 [%S] 已存在; 无法新增"
"Duplicate display name [%S]; user not added.","員工顯示名稱 [%S] 已存在; 無法新增","员工显示名称 [%S] 已存在; 无法新增"
"Employee [%S] added successfully","新增員工 [%S] 成功","新增员工 [%S] 成功"
"Duplicate display name [%S]; user not modified.","員工顯示名稱 [%S] 已存在; 無法修改","员工显示名称 [%S] 已存在; 无法修改"
"Employee [%S] modified successfully","修改員工 [%S] 成功","修改员工 [%S] 成功"
"Employee [%S] removed successfully","刪除員工 [%S] 成功","删除员工 [%S] 成功"
"Select Access Group","選擇權限群組","选择权限群组"
"confirm locale and keyboard mapping change","確認修改語系與鍵盤設定","确认修改语系与键盘设定"
"Locale and Keyboard mapping changes required system restart to take effect. If you save the changes now, the system will restart automatically after you return to the Main Screen. Do you want to save your changes?","語系與鍵盤設定修改需重新啟動程式後才會生效. 如果您按下儲存鍵, 程式將在返回主頁面之後重新啟動. 您確定要儲存修改?","语系与键盘设定修改需重新启动程序后才会生效. 如果您按下储存键, 程序将在返回主页面之后重新启动. 您确定要储存修改?"
"confirm age","確認年齡","确认年龄"
"Is customer of age for purchase of [%S]?","客戶年齡是否已達購買 [%S] 之法律規定?","客户年龄是否已达购买 [%S] 之法律规定?"
"Cannot VOID the selected item [%S]. It is not the last registered item","禁止刪除選取的品項 [%S] ; 該品項並非最後輸入之品項","禁止删除选取的品项 [%S] ; 该品项并非最后输入之品项"
"Cannot apply discount to [%S]. It is not the last registered item","禁止提供折扣於選取的品項 [%S] ; 該品項並非最後輸入之品項","禁止提供折扣于选取的品项 [%S] ; 该品项并非最后输入之品项"
